"","run_id","min_bell_time","max_bell_time","run_id_school","run_id_run_code","run_type_code","run_type_student_code","run_type","students_transported"
"3256","7690.460","8:00 AM","8:00 AM","7690","460","4","60","To school shared run","Special education"
"3257","7690.461","8:00 AM","8:00 AM","7690","461","4","61","To school shared run","Special education"
"3258","7690.462","8:00 AM","8:00 AM","7690","462","4","62","To school shared run","Special education"
"3259","7690.551","3:15 PM","3:23 PM","7690","551","5","51","From school shared run","Special education"
"3260","7690.552","3:15 PM","3:23 PM","7690","552","5","52","From school shared run","Special education"
"3261","7690.553","3:15 PM","3:23 PM","7690","553","5","53","From school shared run","Special education"
"3262","7690.554","3:15 PM","3:23 PM","7690","554","5","54","From school shared run","Special education"
"3263","7690.555","3:15 PM","3:23 PM","7690","555","5","55","From school shared run","Special education"
"3264","7690.556","3:15 PM","3:23 PM","7690","556","5","56","From school shared run","Special education"
"3265","7690.557","3:15 PM","3:23 PM","7690","557","5","57","From school shared run","Special education"
"3266","7690.559","3:15 PM","3:23 PM","7690","559","5","59","From school shared run","Special education"
"3267","7690.560","3:15 PM","3:23 PM","7690","560","5","60","From school shared run","Special education"
"3268","7690.561","3:15 PM","3:23 PM","7690","561","5","61","From school shared run","Special education"
"3269","7690.562","3:15 PM","3:23 PM","7690","562","5","62","From school shared run","Special education"
"3270","7740.051","8:00 AM","8:00 AM","7740","051","0","51","To school","Special education"
"3271","7740.052","8:00 AM","8:00 AM","7740","052","0","52","To school","Special education"
"3272","7740.151","3:30 PM","3:30 PM","7740","151","1","51","From school","Special education"
"3273","7740.152","3:30 PM","3:30 PM","7740","152","1","52","From school","Special education"
"3274","7760.051","8:45 AM","8:45 AM","7760","051","0","51","To school","Special education"
"3275","7760.052","8:45 AM","8:45 AM","7760","052","0","52","To school","Special education"
"3276","7760.151","3:45 PM","3:45 PM","7760","151","1","51","From school","Special education"
"3277","7760.252","11:45 AM","11:45 AM","7760","252","2","52","From school midday","Special education"
"3278","7760.351","12:45 PM","12:45 PM","7760","351","3","51","To school midday","Special education"
"3279","7770.451","7:30 AM","8:00 AM","7770","451","4","51","To school shared run","Special education"
"3280","7790.001","9:00 AM","9:00 AM","7790","001","0","01","To school","General education"
"3281","7790.002","9:00 AM","9:00 AM","7790","002","0","02","To school","General education"
"3282","7790.004","9:00 AM","9:00 AM","7790","004","0","04","To school","General education"
"3283","7790.005","9:00 AM","9:00 AM","7790","005","0","05","To school","General education"
"3284","7790.006","9:00 AM","9:00 AM","7790","006","0","06","To school","General education"
"3285","7790.008","9:00 AM","9:00 AM","7790","008","0","08","To school","General education"
"3286","7790.009","9:00 AM","9:00 AM","7790","009","0","09","To school","General education"
"3287","7790.010","9:00 AM","9:00 AM","7790","010","0","10","To school","General education"
"3288","7790.053","9:00 AM","9:00 AM","7790","053","0","53","To school","Special education"
"3289","7790.101","4:00 PM","4:00 PM","7790","101","1","01","From school","General education"
"3290","7790.102","4:00 PM","4:00 PM","7790","102","1","02","From school","General education"
"3291","7790.104","4:00 PM","4:00 PM","7790","104","1","04","From school","General education"
"3292","7790.105","4:00 PM","4:00 PM","7790","105","1","05","From school","General education"
"3293","7790.106","4:00 PM","4:00 PM","7790","106","1","06","From school","General education"
"3294","7790.108","4:00 PM","4:00 PM","7790","108","1","08","From school","General education"
"3295","7790.109","4:00 PM","4:00 PM","7790","109","1","09","From school","General education"
"3296","7790.110","4:00 PM","4:00 PM","7790","110","1","10","From school","General education"
"3297","7790.153","4:00 PM","4:00 PM","7790","153","1","53","From school","Special education"
"3298","7803.051","8:15 AM","8:15 AM","7803","051","0","51","To school","Special education"
"3299","7803.151","3:15 PM","3:15 PM","7803","151","1","51","From school","Special education"
"3300","7820.051","9:00 AM","9:00 AM","7820","051","0","51","To school","Special education"
"3301","7820.052","9:00 AM","9:00 AM","7820","052","0","52","To school","Special education"
"3302","7820.053","9:00 AM","9:00 AM","7820","053","0","53","To school","Special education"
"3303","7820.054","9:00 AM","9:00 AM","7820","054","0","54","To school","Special education"
"3304","7820.151","4:00 PM","4:00 PM","7820","151","1","51","From school","Special education"
"3305","7820.152","4:00 PM","4:00 PM","7820","152","1","52","From school","Special education"
"3306","7820.153","4:00 PM","4:00 PM","7820","153","1","53","From school","Special education"
"3307","7820.154","4:00 PM","4:00 PM","7820","154","1","54","From school","Special education"
"3308","7830.051","9:00 AM","9:00 AM","7830","051","0","51","To school","Special education"
"3309","7830.052","9:00 AM","9:00 AM","7830","052","0","52","To school","Special education"
"3310","7830.053","9:00 AM","9:00 AM","7830","053","0","53","To school","Special education"
"3311","7830.054","9:00 AM","9:00 AM","7830","054","0","54","To school","Special education"
"3312","7830.055","9:00 AM","9:00 AM","7830","055","0","55","To school","Special education"
"3313","7830.151","4:00 PM","4:00 PM","7830","151","1","51","From school","Special education"
"3314","7830.152","4:00 PM","4:00 PM","7830","152","1","52","From school","Special education"
"3315","7830.153","4:00 PM","4:00 PM","7830","153","1","53","From school","Special education"
"3316","7830.154","4:00 PM","4:00 PM","7830","154","1","54","From school","Special education"
"3317","7830.155","4:00 PM","4:00 PM","7830","155","1","55","From school","Special education"
"3318","7860.001","7:30 AM","7:30 AM","7860","001","0","01","To school","General education"
"3319","7860.002","7:30 AM","7:30 AM","7860","002","0","02","To school","General education"
"3320","7860.003","7:30 AM","7:30 AM","7860","003","0","03","To school","General education"
"3321","7860.004","7:30 AM","7:30 AM","7860","004","0","04","To school","General education"
"3322","7860.005","7:30 AM","7:30 AM","7860","005","0","05","To school","General education"
"3323","7860.006","7:30 AM","7:30 AM","7860","006","0","06","To school","General education"
"3324","7860.101","2:30 PM","2:30 PM","7860","101","1","01","From school","General education"
"3325","7860.102","2:30 PM","2:30 PM","7860","102","1","02","From school","General education"
"3326","7860.103","2:30 PM","2:30 PM","7860","103","1","03","From school","General education"
"3327","7860.104","2:30 PM","2:30 PM","7860","104","1","04","From school","General education"
"3328","7860.105","2:30 PM","2:30 PM","7860","105","1","05","From school","General education"
"3329","7860.106","2:30 PM","2:30 PM","7860","106","1","06","From school","General education"
"3330","7861.001","7:30 AM","7:30 AM","7861","001","0","01","To school","General education"
"3331","7861.002","7:30 AM","7:30 AM","7861","002","0","02","To school","General education"
"3332","7861.003","7:30 AM","7:30 AM","7861","003","0","03","To school","General education"
"3333","7861.004","7:30 AM","7:30 AM","7861","004","0","04","To school","General education"
"3334","7861.005","7:30 AM","7:30 AM","7861","005","0","05","To school","General education"
"3335","7861.101","2:30 PM","2:30 PM","7861","101","1","01","From school","General education"
"3336","7861.102","2:30 PM","2:30 PM","7861","102","1","02","From school","General education"
"3337","7861.103","2:30 PM","2:30 PM","7861","103","1","03","From school","General education"
"3338","7861.105","2:30 PM","2:30 PM","7861","105","1","05","From school","General education"
"3339","7880.051","8:15 AM","8:15 AM","7880","051","0","51","To school","Special education"
"3340","7880.151","3:15 PM","3:15 PM","7880","151","1","51","From school","Special education"
"3341","7880.251","11:30 AM","11:30 AM","7880","251","2","51","From school midday","Special education"
"3342","7880.351","12:40 PM","12:40 PM","7880","351","3","51","To school midday","Special education"
"3343","7890.051","7:45 AM","7:45 AM","7890","051","0","51","To school","Special education"
"3344","7890.052","7:45 AM","7:45 AM","7890","052","0","52","To school","Special education"
"3345","7890.151","2:45 PM","2:45 PM","7890","151","1","51","From school","Special education"
"3346","7890.152","2:45 PM","2:45 PM","7890","152","1","52","From school","Special education"
"3347","7890.251","11:30 AM","11:30 AM","7890","251","2","51","From school midday","Special education"
"3348","7890.252","11:30 AM","11:30 AM","7890","252","2","52","From school midday","Special education"
"3349","7890.352","12:00 PM","12:00 PM","7890","352","3","52","To school midday","Special education"
"3350","7890.353","12:00 PM","12:00 PM","7890","353","3","53","To school midday","Special education"
"3351","7890.354","12:00 PM","12:00 PM","7890","354","3","54","To school midday","Special education"
"3352","7910.051","7:30 AM","7:30 AM","7910","051","0","51","To school","Special education"
"3353","7910.052","7:30 AM","7:30 AM","7910","052","0","52","To school","Special education"
"3354","7910.053","7:30 AM","7:30 AM","7910","053","0","53","To school","Special education"
"3355","7910.054","7:30 AM","7:30 AM","7910","054","0","54","To school","Special education"
"3356","7910.055","7:30 AM","7:30 AM","7910","055","0","55","To school","Special education"
"3357","7910.056","7:30 AM","7:30 AM","7910","056","0","56","To school","Special education"
"3358","7910.057","7:30 AM","7:30 AM","7910","057","0","57","To school","Special education"
"3359","7910.058","7:30 AM","7:30 AM","7910","058","0","58","To school","Special education"
"3360","7910.059","7:30 AM","7:30 AM","7910","059","0","59","To school","Special education"
"3361","7910.060","7:30 AM","7:30 AM","7910","060","0","60","To school","Special education"
"3362","7910.151","2:30 PM","2:30 PM","7910","151","1","51","From school","Special education"
"3363","7910.152","2:30 PM","2:30 PM","7910","152","1","52","From school","Special education"
"3364","7910.153","2:30 PM","2:30 PM","7910","153","1","53","From school","Special education"
"3365","7910.154","2:30 PM","2:30 PM","7910","154","1","54","From school","Special education"
"3366","7910.155","2:30 PM","2:30 PM","7910","155","1","55","From school","Special education"
"3367","7910.156","2:30 PM","2:30 PM","7910","156","1","56","From school","Special education"
"3368","7910.157","2:30 PM","2:30 PM","7910","157","1","57","From school","Special education"
"3369","7910.158","2:30 PM","2:30 PM","7910","158","1","58","From school","Special education"
"3370","7910.159","2:30 PM","2:30 PM","7910","159","1","59","From school","Special education"
"3371","7940.051","8:15 AM","8:15 AM","7940","051","0","51","To school","Special education"
"3372","7940.151","3:15 PM","3:15 PM","7940","151","1","51","From school","Special education"
"3373","8000.001","7:30 AM","7:30 AM","8000","001","0","01","To school","General education"
"3374","8000.002","7:30 AM","7:30 AM","8000","002","0","02","To school","General education"
"3375","8000.003","7:30 AM","7:30 AM","8000","003","0","03","To school","General education"
"3376","8000.004","7:30 AM","7:30 AM","8000","004","0","04","To school","General education"
"3377","8000.005","7:30 AM","7:30 AM","8000","005","0","05","To school","General education"
"3378","8000.006","7:30 AM","7:30 AM","8000","006","0","06","To school","General education"
"3379","8000.007","7:30 AM","7:30 AM","8000","007","0","07","To school","General education"
"3380","8000.008","7:30 AM","7:30 AM","8000","008","0","08","To school","General education"
"3381","8000.010","7:30 AM","7:30 AM","8000","010","0","10","To school","General education"
"3382","8000.011","7:30 AM","7:30 AM","8000","011","0","11","To school","General education"
"3383","8000.013","7:30 AM","7:30 AM","8000","013","0","13","To school","General education"
